family,rep,method,kind,mag,E_cost,E_fuel,E_emission,E_recourse,CVaR_cost,P_trigger,E_returns,E_return_km,P_late,E_late_min,P_defer,n_veh
solomon_rc201,1,Q90C,feas_drop,0.2,451.66835,419.88304,990.92396,31.78531,483.66881,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,RO,demand_mean,0.1,481.58875,424.06571,1000.79508,57.52304,516.99169,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,RO,demand_mean,0.2,485.43368,427.91065,1009.86912,57.52304,521.02098,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,RO,demand_mean,0.3,489.27862,431.75558,1018.94317,57.52304,525.05026,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,RO,demand_var,0.25,477.74382,420.22078,991.72104,57.52304,513.18001,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,RO,demand_var,0.5,477.7445,420.22146,991.72264,57.52304,513.37721,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,RO,congestion,0.1,484.31364,420.22078,991.72104,64.09286,525.08457,0.0,0.0,0.0,1.0,1022.05713,0.0,16.0
solomon_rc201,1,RO,congestion,0.2,493.19664,420.22078,991.72104,72.97586,540.0896,0.0,0.0,0.0,1.0,1199.71715,0.0,16.0
solomon_rc201,1,RO,feas_drop,0.2,477.74382,420.22078,991.72104,57.52304,512.96241,0.0,0.0,0.0,1.0,890.66076,0.0,16.0
solomon_rc201,1,DFR,demand_mean,0.1,444.79507,418.63811,987.98594,26.15695,472.67202,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,1,DFR,demand_mean,0.2,448.31583,422.15888,996.29495,26.15695,476.34292,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,1,DFR,demand_mean,0.3,451.83659,425.67964,1004.60395,26.15695,480.01381,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,1,DFR,demand_var,0.25,441.2743,415.11735,979.67694,26.15695,469.17833,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,1,DFR,demand_var,0.5,441.27503,415.11807,979.67865,26.15695,469.33987,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,1,DFR,congestion,0.1,443.87749,415.11735,979.67694,28.76014,474.5712,0.0,0.0,0.0,1.0,325.70288,0.0,16.0
solomon_rc201,1,DFR,congestion,0.2,447.46375,415.11735,979.67694,32.34641,482.19977,0.0,0.0,0.0,1.0,397.42813,0.0,16.0
solomon_rc201,1,DFR,feas_drop,0.2,441.2743,415.11735,979.67694,26.15695,469.00113,0.0,0.0,0.0,1.0,273.63908,0.0,16.0
solomon_rc201,2,DET,demand_mean,0.1,459.24393,429.75287,1014.21678,29.49106,501.00603,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,DET,demand_mean,0.2,463.03652,433.54546,1023.16729,29.49106,505.0466,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,DET,demand_mean,0.3,466.82911,437.33805,1032.1178,29.49106,509.08716,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,DET,demand_var,0.25,455.45156,425.9605,1005.26678,29.49106,497.26377,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,DET,demand_var,0.5,455.45235,425.96129,1005.26865,29.49106,497.53346,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,DET,congestion,0.1,464.61918,425.9506,1005.24342,38.66858,529.58341,0.0,0.0,0.0,1.0,444.6715,0.07,16.0
solomon_rc201,2,DET,congestion,0.2,482.27675,425.90704,1005.14061,56.36971,558.26686,0.0,0.0,0.0,1.0,643.69424,0.22,16.0
solomon_rc201,2,DET,feas_drop,0.2,455.45134,425.96028,1005.26627,29.49106,496.96546,0.0,0.0,0.0,1.0,311.12122,0.02,16.0
solomon_rc201,2,SAA,demand_mean,0.1,472.63128,431.30715,1017.88488,41.32413,500.46302,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,SAA,demand_mean,0.2,475.924,434.59987,1025.6557,41.32413,503.98231,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,SAA,demand_mean,0.3,479.21672,437.8926,1033.42653,41.32413,507.50949,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,SAA,demand_var,0.25,469.33861,428.01448,1010.11418,41.32413,497.21116,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,SAA,demand_var,0.5,469.33913,428.015,1010.11541,41.32413,497.45292,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,SAA,congestion,0.1,473.0583,428.01443,1010.11406,45.04387,503.59666,0.0,0.0,0.0,1.0,655.67738,0.0,16.0
solomon_rc201,2,SAA,congestion,0.2,478.21741,428.01443,1010.11406,50.20297,512.83266,0.0,0.0,0.0,1.0,758.85949,0.0,16.0
solomon_rc201,2,SAA,feas_drop,0.2,469.33856,428.01443,1010.11406,41.32413,496.94374,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,demand_mean,0.1,472.63128,431.30715,1017.88488,41.32413,500.46302,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,demand_mean,0.2,475.924,434.59987,1025.6557,41.32413,503.98231,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,demand_mean,0.3,479.21672,437.8926,1033.42653,41.32413,507.50949,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,demand_var,0.25,469.33861,428.01448,1010.11418,41.32413,497.21116,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,demand_var,0.5,469.33913,428.015,1010.11541,41.32413,497.45292,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,Q90C,congestion,0.1,473.0583,428.01443,1010.11406,45.04387,503.59666,0.0,0.0,0.0,1.0,655.67738,0.0,16.0
solomon_rc201,2,Q90C,congestion,0.2,478.21741,428.01443,1010.11406,50.20297,512.83266,0.0,0.0,0.0,1.0,758.85949,0.0,16.0
solomon_rc201,2,Q90C,feas_drop,0.2,469.33856,428.01443,1010.11406,41.32413,496.94374,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,RO,demand_mean,0.1,406.96812,365.47952,862.53166,41.4886,434.18887,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,RO,demand_mean,0.2,409.98675,368.49815,869.65563,41.4886,437.40495,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,RO,demand_mean,0.3,413.00538,371.51678,876.7796,41.4886,440.62198,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,RO,demand_var,0.25,403.94955,362.46094,855.40783,41.4886,431.20562,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,RO,demand_var,0.5,403.9499,362.4613,855.40866,41.4886,431.41836,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,RO,congestion,0.1,406.42075,362.46089,855.4077,43.95986,434.57892,0.0,0.0,0.0,1.0,604.34717,0.0,16.0
solomon_rc201,2,RO,congestion,0.2,409.12621,362.46089,855.4077,46.66532,438.72765,0.0,0.0,0.0,1.0,658.45645,0.0,16.0
solomon_rc201,2,RO,feas_drop,0.2,403.94949,362.46089,855.4077,41.4886,430.98829,0.0,0.0,0.0,1.0,554.92207,0.0,16.0
solomon_rc201,2,DFR,demand_mean,0.1,472.63128,431.30715,1017.88488,41.32413,500.46302,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,DFR,demand_mean,0.2,475.924,434.59987,1025.6557,41.32413,503.98231,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,DFR,demand_mean,0.3,479.21672,437.8926,1033.42653,41.32413,507.50949,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,DFR,demand_var,0.25,469.33861,428.01448,1010.11418,41.32413,497.21116,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,DFR,demand_var,0.5,469.33913,428.015,1010.11541,41.32413,497.45292,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
solomon_rc201,2,DFR,congestion,0.1,473.0583,428.01443,1010.11406,45.04387,503.59666,0.0,0.0,0.0,1.0,655.67738,0.0,16.0
solomon_rc201,2,DFR,congestion,0.2,478.21741,428.01443,1010.11406,50.20297,512.83266,0.0,0.0,0.0,1.0,758.85949,0.0,16.0
solomon_rc201,2,DFR,feas_drop,0.2,469.33856,428.01443,1010.11406,41.32413,496.94374,0.0,0.0,0.0,1.0,581.28254,0.0,16.0
